"source","target","correlation"
"comp1017935_c0_seq1","comp92991_c2_seq1",0.97746055385394
"comp1017935_c0_seq1","comp93009_c0_seq1",0.957579352196641
"comp1017935_c0_seq1","comp95030_c0_seq3",0.953579351635921
"comp1017935_c0_seq1","comp95727_c0_seq2",0.971144469107301
"comp1017935_c0_seq1","comp96883_c0_seq1",0.968178204018642
"comp1017935_c0_seq1","comp97332_c1_seq1",0.966192787450721
"comp1017935_c0_seq1","comp98625_c0_seq6",0.956927698038066
"comp1017935_c0_seq1","comp99093_c0_seq2",0.963306968027003
"comp1017935_c0_seq1","comp99189_c0_seq8",0.991097403531009
"comp1017935_c0_seq1","comp99449_c1_seq1",0.955462608882273
"comp1017935_c0_seq1","comp99784_c0_seq8",0.958702771863804
"comp101793_c0_seq4","comp1043791_c0_seq1",0.957173764062028
"comp101802_c0_seq1","comp411686_c0_seq1",0.972280447195263
"comp101810_c1_seq7","comp16789_c0_seq1",0.967260571884212
"comp101810_c1_seq7","comp64004_c0_seq1",0.952675447513318
"comp101810_c1_seq7","comp89227_c0_seq1",0.96217482845062
"comp101813_c0_seq3","comp66966_c0_seq1",0.953262147983493
"comp101813_c0_seq3","comp98284_c1_seq2",0.952250317158855
"comp101816_c0_seq2","comp101147_c0_seq2",0.950158032539217
"comp101816_c0_seq2","comp77252_c0_seq2",0.963303960507196
"comp101816_c0_seq2","comp83906_c0_seq1",0.961765492094269
"comp101816_c0_seq2","comp87337_c0_seq1",0.970935900970274
"comp101816_c0_seq2","comp89495_c0_seq2",0.984158730975818
"comp101816_c0_seq2","comp93198_c0_seq3",0.952680700302277
"comp101816_c0_seq2","comp94167_c0_seq1",0.954185361166285
"comp101816_c0_seq2","comp97098_c1_seq8",0.958167865756592
"comp101816_c0_seq2","comp97517_c0_seq1",0.955755804523353
"comp101816_c0_seq2","comp98273_c0_seq18",0.953888992693418
"comp101816_c0_seq2","comp98443_c0_seq4",0.954540571959035
"comp101816_c0_seq2","comp99998_c0_seq6",0.952084861874164
"comp101817_c0_seq5","comp92114_c0_seq2",0.974125834028274
"comp101817_c0_seq5","comp96630_c0_seq1",0.951982655570215
"comp101826_c0_seq2","comp100750_c4_seq2",0.959929561070332
"comp101826_c0_seq2","comp100834_c4_seq2",0.952405840622853
"comp101826_c0_seq2","comp1407581_c0_seq1",0.961450639806755
"comp101826_c0_seq2","comp99817_c0_seq19",0.971185154341212
"comp101829_c0_seq8","comp100411_c0_seq2",0.954498850002533
"comp101829_c0_seq8","comp937695_c0_seq1",0.95931157101648
"comp101831_c1_seq1","comp1373151_c0_seq1",0.966647537344243
"comp101831_c1_seq1","comp61249_c1_seq1",0.960376152494153
"comp101831_c1_seq2","comp48935_c0_seq1",0.950611488109047
"comp101831_c1_seq2","comp56319_c0_seq3",0.951686564214656
"comp101831_c1_seq2","comp95129_c1_seq1",0.977944742146723
"comp101831_c1_seq2","comp99875_c0_seq1",0.980152121113952
"comp101833_c0_seq9","comp535981_c0_seq1",0.956744951368569
"comp101833_c0_seq9","comp73518_c0_seq2",0.963874165017287
"comp101833_c0_seq9","comp95419_c1_seq1",0.958141152327776
"comp101833_c0_seq9","comp99487_c0_seq2",0.960286063610766
"comp101834_c0_seq3","comp65394_c0_seq1",0.965293935648842
"comp101834_c0_seq3","comp90711_c0_seq5",0.975178872461218
"comp101834_c0_seq3","comp97703_c0_seq11",0.965094568450494
"comp101837_c0_seq3","comp22480_c0_seq1",0.983328873670112
"comp101837_c0_seq3","comp78474_c0_seq3",0.956916762660342
"comp101837_c0_seq3","comp88967_c2_seq1",0.969062201717467
"comp101839_c0_seq6","comp100247_c1_seq4",0.97308562142103
"comp101839_c0_seq6","comp56133_c1_seq1",0.965699682146712
"comp101839_c0_seq6","comp79652_c0_seq1",0.979652749965405
"comp101845_c0_seq11","comp66966_c0_seq1",0.956070883489642
"comp101845_c0_seq11","comp738277_c0_seq1",0.966142960946571
"comp101845_c0_seq33","comp33010_c0_seq1",0.957600932090319
"comp101845_c0_seq33","comp353143_c0_seq1",0.957195556373565
"comp101845_c0_seq33","comp738277_c0_seq1",0.962646422740546
"comp101845_c0_seq33","comp86313_c0_seq1",0.9876651453232
"comp101845_c0_seq33","comp91238_c0_seq6",0.963297914183634
"comp101845_c0_seq34","comp3797975_c0_seq1",0.954632660908888
"comp101845_c0_seq34","comp398932_c0_seq1",0.95724473912054
"comp101845_c0_seq34","comp93658_c0_seq1",0.985904696141934
"comp101845_c0_seq44","comp42968_c0_seq2",0.983700282106662
"comp101845_c0_seq44","comp82004_c0_seq1",0.95524533945839
"comp101845_c0_seq7","comp1182151_c0_seq1",0.97567040699683
"comp101845_c0_seq7","comp441524_c0_seq1",0.96614526909204
"comp101845_c0_seq7","comp55053_c0_seq1",0.956641429985164
"comp101845_c0_seq7","comp87218_c0_seq1",0.965300229921369
"comp101845_c0_seq7","comp95242_c0_seq1",0.97557632850654
"comp101845_c0_seq7","comp99642_c1_seq4",0.976516740169922
"comp101848_c0_seq7","comp102814_c1_seq1",0.959780551341546
"comp101848_c0_seq7","comp34213_c0_seq2",0.976651080383755
"comp101848_c0_seq7","comp97747_c0_seq4",0.95732566669201
"comp101849_c0_seq5","comp1399580_c0_seq1",0.960672638545417
"comp101849_c0_seq5","comp448503_c0_seq1",0.960603776415343
"comp101849_c0_seq5","comp91664_c0_seq1",0.961078203038011
"comp101849_c0_seq5","comp96630_c0_seq1",0.964772813504366
"comp101849_c0_seq5","comp9933_c0_seq1",0.964305258885472
"comp101852_c0_seq3","comp1515931_c0_seq1",0.976340221729455
"comp101852_c0_seq3","comp1744479_c0_seq1",0.979644425503468
"comp101852_c0_seq3","comp66336_c1_seq1",0.962410919396839
"comp101852_c0_seq3","comp67123_c0_seq1",0.966474042775331
"comp101852_c0_seq3","comp90711_c0_seq5",0.976974429005629
"comp101852_c0_seq3","comp96409_c0_seq8",0.966502197359474
"comp101852_c0_seq4","comp51153_c0_seq2",0.969319177695248
"comp101852_c0_seq4","comp89625_c0_seq2",0.952306532182573
"comp101852_c0_seq4","comp90711_c0_seq5",0.951892517793615
"comp101853_c0_seq3","comp1930_c0_seq1",0.974641920851752
"comp101855_c0_seq1","comp1380441_c0_seq1",0.979842279964443
"comp101855_c0_seq1","comp472563_c0_seq2",0.976957379546423
"comp101855_c0_seq1","comp85436_c0_seq1",0.983624254685894
"comp101855_c0_seq1","comp885256_c0_seq1",0.961369024035425
"comp101856_c0_seq4","comp102149_c0_seq9",0.950528214625517
"comp101856_c0_seq4","comp1101704_c0_seq1",0.951045038008779
"comp101856_c0_seq4","comp17645_c0_seq1",0.961181529386442
"comp101856_c0_seq4","comp51153_c0_seq2",0.969915039520771
"comp101856_c0_seq4","comp613837_c0_seq1",0.960630025132237
"comp101856_c0_seq4","comp738277_c0_seq1",0.963452916896392
"comp101857_c0_seq7","comp57062_c0_seq2",0.950795493034405
"comp101857_c0_seq7","comp85066_c0_seq1",0.963425438568019
"comp101857_c0_seq7","comp92114_c0_seq2",0.955399837051772
"comp101857_c0_seq7","comp98045_c0_seq8",0.959629047348921
"comp101862_c1_seq7","comp100158_c0_seq4",0.956607929736266
"comp101862_c1_seq7","comp100599_c2_seq7",0.970466227536597
"comp101862_c1_seq7","comp101837_c0_seq3",0.980337327532853
"comp101862_c1_seq7","comp578569_c0_seq1",0.957342272095956
"comp101864_c0_seq4","comp101726_c1_seq25",0.975264084077887
"comp101864_c0_seq4","comp1067977_c0_seq1",0.961031433065476
"comp101864_c0_seq4","comp1686186_c0_seq1",0.951080221809254
"comp101864_c0_seq4","comp98646_c0_seq5",0.978223178594752
"comp101864_c0_seq4","comp9933_c0_seq1",0.960197835062203
"comp101864_c0_seq4","comp99532_c0_seq3",0.974973853017179
"comp101872_c0_seq4","comp1631099_c0_seq1",0.952409797455185
"comp101872_c0_seq4","comp578009_c0_seq1",0.953546090151159
"comp101872_c0_seq4","comp688076_c0_seq1",0.952246364312253
"comp101872_c0_seq4","comp86313_c0_seq1",0.975911951766898
"comp101872_c0_seq4","comp91238_c0_seq6",0.98148051601216
"comp101875_c0_seq3","comp100337_c0_seq6",0.963905926438561
"comp101875_c0_seq3","comp1399580_c0_seq1",0.963797591789447
"comp101875_c0_seq3","comp448503_c0_seq1",0.963919751059036
"comp101875_c0_seq3","comp91664_c0_seq1",0.962349715851766
"comp101875_c0_seq3","comp9933_c0_seq1",0.966466478615737
"comp101875_c0_seq3","comp99343_c0_seq5",0.951070965111474
"comp101875_c0_seq3","comp99701_c0_seq1",0.985892604710736
"comp101877_c0_seq12","comp102142_c0_seq10",0.98491078828506
"comp101877_c0_seq12","comp58368_c0_seq1",0.957952073643227
"comp101879_c0_seq2","comp1399580_c0_seq1",0.976106181792828
"comp101879_c0_seq2","comp448503_c0_seq1",0.976422164036647
"comp101879_c0_seq2","comp91664_c0_seq1",0.972775187534407
"comp101881_c0_seq1","comp65394_c0_seq1",0.985854171942155
"comp101881_c0_seq1","comp97703_c0_seq11",0.980814754861948
"comp101881_c0_seq2","comp100059_c1_seq5",0.965466674954167
"comp101881_c0_seq2","comp101211_c0_seq1",0.957446522958821
"comp101881_c0_seq2","comp102722_c0_seq6",0.964280203815802
"comp101881_c0_seq2","comp14865_c0_seq1",0.960669180351041
"comp101881_c0_seq2","comp33456_c0_seq1",0.97724767335909
"comp101881_c0_seq2","comp85667_c0_seq1",0.971492225628513
"comp101881_c0_seq2","comp86536_c0_seq1",0.987701216974725
"comp101881_c0_seq2","comp90609_c0_seq1",0.953876717874951
"comp101881_c0_seq2","comp98443_c0_seq4",0.959198811903441
"comp101881_c0_seq2","comp98520_c0_seq1",0.963047838520929
"comp101884_c0_seq4","comp65394_c0_seq1",0.975603443268059
"comp101884_c0_seq4","comp97703_c0_seq11",0.970621163876529
"comp101886_c0_seq3","comp1679_c0_seq1",0.978856113055688
"comp101888_c0_seq9","comp100363_c0_seq13",0.958293401606095
"comp101888_c0_seq9","comp101398_c0_seq1",0.961818253777539
"comp101888_c0_seq9","comp101565_c0_seq4",0.96767343895352
"comp101888_c0_seq9","comp101681_c1_seq2",0.953477243894835
"comp101888_c0_seq9","comp19674_c0_seq1",0.953161510648506
"comp101888_c0_seq9","comp53214_c0_seq2",0.992393284572265
"comp101888_c0_seq9","comp63165_c0_seq2",0.963489201342276
"comp101888_c0_seq9","comp70987_c0_seq1",0.963301191872932
"comp101888_c0_seq9","comp95480_c1_seq6",0.960290105019665
"comp101888_c0_seq9","comp96139_c0_seq10",0.95362432922161
"comp101888_c0_seq9","comp96139_c0_seq19",0.956741588521437
"comp101891_c0_seq1","comp95555_c0_seq1",0.966878061904105
"comp101893_c0_seq3","comp101721_c0_seq4",0.954261956217376
"comp101896_c0_seq2","comp91816_c0_seq2",0.955279178570452
"comp101904_c0_seq1","comp100247_c1_seq4",0.984936164057496
"comp101904_c0_seq1","comp56133_c1_seq1",0.962559508415194
"comp101904_c0_seq1","comp79652_c0_seq1",0.987598674470855
"comp101904_c0_seq7","comp101936_c0_seq7",0.970622346416568
"comp101904_c0_seq7","comp1697826_c0_seq1",0.951835679034886
"comp1019068_c0_seq1","comp100337_c0_seq6",0.954380879072726
"comp1019068_c0_seq1","comp102752_c0_seq6",0.979407422440685
"comp1019068_c0_seq1","comp1373151_c0_seq1",0.951561288597141
"comp1019068_c0_seq1","comp64957_c0_seq1",0.968030340697694
"comp1019068_c0_seq1","comp82600_c0_seq1",0.971830628763487
"comp101912_c0_seq7","comp100247_c1_seq4",0.954003238880394
"comp101912_c0_seq7","comp1043791_c0_seq1",0.961907086906494
"comp101912_c0_seq7","comp1399580_c0_seq1",0.962077441562644
"comp101912_c0_seq7","comp448503_c0_seq1",0.96165370030947
"comp101912_c0_seq7","comp79652_c0_seq1",0.972250684373643
"comp101912_c0_seq7","comp91664_c0_seq1",0.965924354919136
"comp101913_c0_seq6","comp2204388_c0_seq1",0.974311838254814
"comp101913_c0_seq6","comp94334_c0_seq2",0.951690641203378
"comp101913_c0_seq6","comp98349_c0_seq5",0.983284270659491
"comp101914_c0_seq2","comp33010_c0_seq1",0.972155258137013
"comp101914_c0_seq2","comp353143_c0_seq1",0.952036019898893
"comp101914_c0_seq2","comp86313_c0_seq1",0.959593990936507
"comp101917_c0_seq2","comp504789_c0_seq1",0.955114478130875
"comp101917_c0_seq2","comp708448_c0_seq1",0.958211652922819
"comp101917_c0_seq2","comp83057_c0_seq1",0.95011620431873
"comp101917_c0_seq2","comp88930_c0_seq1",0.982587220955107
"comp101917_c0_seq2","comp95576_c0_seq16",0.957491720095416
"comp101917_c0_seq2","comp97237_c1_seq2",0.950512477332719
"comp101917_c0_seq2","comp98213_c0_seq15",0.956004493455944
"comp101923_c0_seq10","comp3797975_c0_seq1",0.955924513036674
"comp101923_c0_seq10","comp398932_c0_seq1",0.962278286769823
"comp101923_c0_seq10","comp61249_c1_seq1",0.957223738502231
"comp101923_c0_seq10","comp65394_c0_seq1",0.954933538349813
"comp101923_c0_seq10","comp82600_c0_seq1",0.956075819543441
"comp101923_c0_seq10","comp97703_c0_seq11",0.950207491172332
"comp101923_c0_seq9","comp100251_c1_seq6",0.955076038241934
"comp101923_c0_seq9","comp102026_c0_seq18",0.967685954633908
"comp101923_c0_seq9","comp102245_c0_seq1",0.968915640496876
"comp101923_c0_seq9","comp3038677_c0_seq1",0.960428219993483
"comp101923_c0_seq9","comp85066_c0_seq1",0.968027754470168
"comp101930_c0_seq5","comp101726_c1_seq25",0.953881242956491
"comp101930_c0_seq5","comp83958_c0_seq2",0.97187213505663
"comp101930_c0_seq5","comp98646_c0_seq5",0.973146566161515
"comp101930_c0_seq5","comp98713_c0_seq1",0.966622128092773
"comp101930_c0_seq5","comp9933_c0_seq1",0.966546143549223
"comp101930_c0_seq5","comp99343_c0_seq5",0.951110044974261
"comp101930_c0_seq5","comp99532_c0_seq3",0.967881350506351
"comp101930_c5_seq1","comp74047_c0_seq1",0.977224170394468
"comp101930_c5_seq1","comp91519_c0_seq1",0.967836697627555
"comp101930_c5_seq1","comp98093_c2_seq11",0.960413591172568
"comp101930_c5_seq1","comp98182_c0_seq7",0.950465469860579
"comp101934_c0_seq2","comp100337_c0_seq6",0.961221688461805
"comp101934_c0_seq2","comp102752_c0_seq6",0.950579838045257
"comp101934_c0_seq2","comp1373151_c0_seq1",0.953281710603706
"comp101934_c0_seq2","comp82600_c0_seq1",0.953655583058861
"comp101934_c0_seq2","comp99701_c0_seq1",0.964729705363739
"comp101936_c0_seq7","comp101556_c0_seq6",0.962823334471328
"comp101936_c0_seq7","comp3656601_c0_seq1",0.968591263822248
"comp101936_c0_seq7","comp584963_c0_seq1",0.972647087433801
"comp101936_c0_seq7","comp655911_c0_seq1",0.953654204871994
"comp101936_c0_seq7","comp657696_c0_seq1",0.954422613529603
"comp101936_c0_seq7","comp69414_c0_seq1",0.963265005620292
"comp101936_c0_seq7","comp76855_c0_seq2",0.964069777411339
"comp101936_c0_seq7","comp85005_c0_seq2",0.954622170992407
"comp101936_c0_seq7","comp93381_c0_seq22",0.965544540274009
"comp101936_c0_seq7","comp98389_c0_seq3",0.965053732939468
"comp101936_c0_seq7","comp98881_c3_seq1",0.95181008793001
"comp101936_c0_seq7","comp98901_c0_seq1",0.960711983070858
"comp101936_c0_seq7","comp99673_c0_seq2",0.950634547365761
"comp101938_c1_seq1","comp1269750_c0_seq1",0.959958158594967
"comp101938_c1_seq1","comp1385360_c0_seq1",0.972480758458249
"comp101938_c1_seq1","comp1642576_c0_seq1",0.950688972358996
"comp101938_c1_seq1","comp32568_c0_seq1",0.962273242547425
"comp101938_c1_seq1","comp8521_c0_seq1",0.950563682412904
"comp101938_c1_seq1","comp98136_c0_seq4",0.950819622001979
"comp101942_c0_seq12","comp885256_c0_seq1",0.950716021857601
"comp101942_c0_seq12","comp91238_c0_seq6",0.962902742212588
"comp101942_c0_seq12","comp92075_c0_seq1",0.969741553001742
"comp101942_c0_seq12","comp94028_c0_seq15",0.955882029210762
"comp101944_c0_seq6","comp66966_c0_seq1",0.974974507316246
"comp101944_c0_seq6","comp79161_c0_seq1",0.955201038422302
"comp101944_c0_seq6","comp81507_c0_seq1",0.964301592954284
"comp101944_c0_seq6","comp90711_c0_seq3",0.959224488448419
"comp101944_c0_seq6","comp91238_c0_seq6",0.962213897079733
"comp101944_c0_seq6","comp98182_c0_seq8",0.967698697096502
"comp101944_c0_seq6","comp98815_c0_seq5",0.970017076979169
"comp101949_c0_seq1","comp59514_c0_seq1",0.983320081109498
"comp101949_c0_seq1","comp86536_c0_seq2",0.956878942492817
"comp101951_c0_seq3","comp1729388_c0_seq1",0.978867516964577
"comp101952_c0_seq14","comp51153_c0_seq2",0.980537435108255
"comp101952_c0_seq14","comp613837_c0_seq1",0.960711387273489
"comp101952_c0_seq14","comp738277_c0_seq1",0.956510839116967
"comp101956_c0_seq3","comp1043791_c0_seq1",0.966900620639862
"comp101956_c0_seq3","comp741187_c0_seq1",0.953926601863732
"comp101956_c0_seq3","comp88684_c0_seq1",0.959702965915354
"comp101960_c3_seq11","comp56133_c1_seq1",0.957644620776284
"comp101961_c0_seq1","comp2204388_c0_seq1",0.981330247139642
"comp101962_c0_seq19","comp98646_c0_seq5",0.952084629974711
"comp101963_c0_seq13","comp81763_c0_seq1",0.950456405619018
"comp101965_c0_seq1","comp97859_c1_seq3",0.965484335177351
"comp101967_c0_seq10","comp99615_c1_seq1",0.954931135336241
"comp101967_c0_seq5","comp101100_c0_seq7",0.981138122012366
"comp101967_c0_seq5","comp77117_c0_seq1",0.973568722385803
"comp101967_c0_seq5","comp85338_c0_seq1",0.974692166167493
"comp101967_c0_seq5","comp87355_c0_seq2",0.96221816065935
"comp101967_c0_seq5","comp94384_c0_seq1",0.966221834762989
"comp101967_c0_seq5","comp96612_c0_seq6",0.969190901191796
"comp101975_c3_seq20","comp63576_c0_seq1",0.981711345666363
"comp101988_c0_seq14","comp98846_c0_seq3",0.980985035493687
"comp101989_c0_seq1","comp100059_c1_seq5",0.950929706076684
"comp101989_c0_seq1","comp101051_c0_seq2",0.972642417551583
"comp101989_c0_seq1","comp101398_c0_seq1",0.975966570543119
"comp101989_c0_seq1","comp29233_c0_seq1",0.968517688767678
"comp101989_c0_seq1","comp32622_c0_seq1",0.966274140240129
"comp101989_c0_seq1","comp7130_c0_seq1",0.967487698625432
"comp101989_c0_seq1","comp82924_c0_seq4",0.97777968620111
"comp101989_c0_seq1","comp85667_c0_seq1",0.952823035017903
"comp101989_c0_seq1","comp90147_c0_seq1",0.98921218433456
"comp101989_c0_seq1","comp93831_c0_seq3",0.968721627116547
"comp101989_c0_seq1","comp94060_c3_seq3",0.952450019771257
"comp101989_c0_seq1","comp94573_c0_seq3",0.954925634725464
"comp101989_c0_seq1","comp97949_c0_seq3",0.951959871441981
"comp101990_c0_seq2","comp2883586_c0_seq1",0.953570985337681
"comp101990_c0_seq2","comp76809_c0_seq1",0.966332615615629
"comp101990_c0_seq2","comp79492_c0_seq3",0.969075084055249
"comp101990_c0_seq2","comp90442_c0_seq1",0.963319528988784
"comp101994_c1_seq3","comp70441_c0_seq2",0.964714193925697
"comp101995_c0_seq12","comp1697826_c0_seq1",0.954987676998498
"comp101995_c0_seq12","comp60266_c0_seq1",0.955169231949108
"comp101995_c0_seq12","comp87606_c0_seq6",0.95960251771995
"comp101995_c0_seq12","comp94810_c1_seq6",0.980141842215992
"comp101995_c0_seq12","comp99995_c1_seq2",0.956422091684419
"comp101995_c0_seq4","comp102301_c0_seq10",0.964663259277278
"comp101995_c0_seq4","comp428712_c0_seq1",0.961018473904897
"comp101995_c0_seq4","comp94082_c1_seq4",0.972286910063114
"comp101995_c0_seq4","comp95948_c0_seq1",0.986605939284882
"comp101995_c0_seq4","comp97199_c0_seq1",0.955058467015236
"comp101995_c0_seq4","comp97499_c0_seq3",0.950839747028834
"comp101995_c0_seq4","comp98843_c0_seq2",0.970165914469648
"comp101998_c0_seq1","comp65394_c0_seq1",0.952658339091395
"comp101999_c0_seq2","comp100247_c1_seq4",0.972253788423504
"comp101999_c0_seq2","comp56133_c1_seq1",0.992310099259222
"comp101999_c0_seq2","comp79652_c0_seq1",0.970409674447472
"comp102000_c0_seq1","comp66966_c0_seq1",0.97397249160537
"comp102000_c0_seq1","comp98284_c1_seq2",0.960856679012693
"comp102016_c0_seq1","comp102197_c2_seq1",0.955639845170294
"comp102016_c0_seq1","comp1229926_c0_seq1",0.972208299690056
"comp102016_c0_seq1","comp2200438_c0_seq1",0.965106867427961
"comp102016_c0_seq1","comp88684_c0_seq1",0.9561638025639
"comp102016_c0_seq1","comp94933_c1_seq1",0.959273299460544
"comp102016_c0_seq1","comp99512_c0_seq1",0.951145747532469
"comp102017_c0_seq15","comp100360_c0_seq1",0.964931994068724
"comp102017_c0_seq15","comp101101_c0_seq11",0.950676402772098
"comp102017_c0_seq15","comp101125_c0_seq4",0.964069662349192
"comp102017_c0_seq15","comp2723643_c0_seq1",0.955837150259978
"comp102017_c0_seq15","comp391342_c0_seq1",0.959387607880847
"comp102017_c0_seq15","comp398996_c0_seq1",0.95299761780945
"comp102017_c0_seq15","comp52998_c0_seq1",0.965948184780546
"comp102017_c0_seq15","comp89936_c0_seq1",0.981383393872058
"comp102017_c0_seq15","comp90663_c1_seq4",0.955681481715575
"comp102017_c0_seq15","comp93381_c0_seq3",0.958674242041107
"comp102017_c0_seq15","comp93600_c0_seq2",0.960967258815686
"comp102017_c0_seq15","comp93662_c0_seq1",0.981748145457618
"comp102017_c0_seq15","comp954094_c0_seq1",0.962027857368601
"comp102017_c0_seq24","comp100725_c0_seq3",0.959743331819562
"comp102017_c0_seq24","comp64490_c0_seq1",0.952082493243992
"comp102017_c0_seq24","comp84605_c0_seq1",0.958760895421733
"comp102017_c0_seq24","comp87990_c0_seq1",0.957799363736751
"comp102017_c0_seq24","comp97588_c0_seq2",0.959839018753356
"comp102017_c0_seq24","comp97918_c1_seq2",0.977045232969194
"comp102017_c0_seq24","comp98010_c0_seq3",0.958432910012436
"comp102017_c0_seq24","comp98349_c0_seq4",0.977653309140388
"comp102017_c0_seq24","comp98349_c0_seq9",0.978097829613246
"comp102017_c0_seq24","comp99859_c0_seq1",0.952136292385336
"comp102023_c1_seq26","comp101375_c0_seq36",0.952360497594889
"comp102023_c1_seq26","comp1854_c0_seq1",0.951997836532947
"comp102023_c1_seq30","comp61790_c0_seq1",0.981320537067632
"comp102023_c1_seq30","comp83643_c0_seq1",0.980689815267894
"comp102023_c1_seq30","comp89705_c0_seq4",0.968990191429696
"comp102023_c1_seq30","comp97448_c0_seq10",0.982630798838387
"comp102026_c0_seq7","comp101076_c1_seq11",0.984414978405644
"comp102026_c0_seq7","comp416489_c0_seq1",0.967096693215832
"comp102026_c0_seq7","comp82004_c0_seq1",0.965500415317578
"comp102026_c0_seq7","comp91243_c1_seq2",0.954011336991695
"comp102026_c0_seq7","comp98093_c2_seq7",0.952687920553626
"comp102026_c0_seq7","comp98335_c0_seq5",0.973842674915252
"comp102030_c0_seq2","comp101123_c0_seq5",0.978989650986908
"comp102030_c0_seq2","comp102197_c2_seq1",0.965050150798382
"comp102030_c0_seq2","comp1264757_c0_seq1",0.951910744084374
"comp102030_c0_seq2","comp1697826_c0_seq1",0.962108923629616
"comp102030_c0_seq2","comp32622_c0_seq1",0.966611040883529
"comp102030_c0_seq2","comp572065_c0_seq1",0.959842825104445
"comp102030_c0_seq2","comp70478_c0_seq2",0.975980476980714
"comp102030_c0_seq2","comp94810_c1_seq6",0.961286549580436
"comp102030_c0_seq2","comp96139_c0_seq10",0.982919190586479
"comp102030_c0_seq2","comp96139_c0_seq15",0.970343703478904
"comp102030_c0_seq2","comp96139_c0_seq19",0.977680966145055
"comp102030_c0_seq2","comp96139_c0_seq21",0.981976150858549
"comp102030_c0_seq2","comp96139_c0_seq22",0.956655100153537
"comp102030_c0_seq2","comp96139_c0_seq23",0.987284160351257
"comp102030_c0_seq2","comp98443_c0_seq3",0.974231235938453
"comp102030_c0_seq2","comp99995_c1_seq2",0.972545259272629
"comp102031_c0_seq1","comp101546_c0_seq4",0.969531894634822
"comp102036_c0_seq14","comp65394_c0_seq1",0.952234858766441
"comp102042_c3_seq2","comp101730_c0_seq5",0.971054673158958
"comp102042_c3_seq2","comp101891_c0_seq1",0.950703606608988
"comp102042_c3_seq2","comp102278_c0_seq6",0.976141396604767
"comp102042_c3_seq2","comp73486_c0_seq1",0.966515384622006
"comp102042_c3_seq2","comp98683_c0_seq3",0.958557000203331
"comp102045_c0_seq4","comp91709_c0_seq5",0.950387175046587
"comp102051_c0_seq5","comp1811406_c0_seq1",0.965096844400237
"comp102051_c0_seq5","comp788181_c0_seq1",0.95123967410605
"comp102051_c0_seq5","comp962251_c0_seq1",0.960256431975362
"comp102055_c0_seq9","comp100247_c1_seq4",0.981279107178527
"comp102055_c0_seq9","comp56133_c1_seq1",0.969869438892921
"comp102055_c0_seq9","comp79652_c0_seq1",0.981091280703429
"comp102057_c0_seq4","comp100059_c1_seq5",0.966107674075046
"comp102057_c0_seq4","comp101051_c0_seq2",0.962537314573528
"comp102057_c0_seq4","comp101398_c0_seq1",0.959700665934606
"comp102057_c0_seq4","comp29233_c0_seq1",0.950758596503972
"comp102057_c0_seq4","comp32622_c0_seq1",0.955380850135529
"comp102057_c0_seq4","comp55053_c0_seq1",0.961186876226475
"comp102057_c0_seq4","comp7130_c0_seq1",0.964362456153683
"comp102057_c0_seq4","comp82924_c0_seq4",0.979969840424684
"comp102057_c0_seq4","comp85667_c0_seq1",0.973677622295126
"comp102057_c0_seq4","comp88333_c0_seq1",0.95624953643926
"comp102057_c0_seq4","comp90147_c0_seq1",0.976974820427419
"comp102057_c0_seq4","comp93831_c0_seq3",0.974925747442987
"comp102057_c0_seq4","comp99148_c1_seq2",0.950142464612987
"comp102057_c0_seq4","comp99512_c0_seq1",0.954234415266256
"comp102058_c0_seq10","comp99701_c0_seq1",0.968836120919303
"comp102061_c0_seq1","comp1697826_c0_seq1",0.958402237292075
"comp102061_c0_seq1","comp35538_c0_seq1",0.96527015222062
"comp102061_c0_seq1","comp70478_c0_seq2",0.977311513007218
"comp102061_c0_seq1","comp98443_c0_seq3",0.968630139320735
"comp102062_c0_seq6","comp93627_c0_seq1",0.957791698697251
"comp102064_c0_seq1","comp101962_c0_seq6",0.951073256293537
"comp102064_c0_seq1","comp774080_c0_seq1",0.959609096893631
"comp102064_c0_seq1","comp85977_c0_seq1",0.973308183909475
"comp102064_c0_seq1","comp92263_c1_seq2",0.950354007035265
"comp102066_c0_seq11","comp100337_c0_seq6",0.97996272828025
"comp102066_c0_seq11","comp21292_c0_seq1",0.965943197309406
"comp102066_c0_seq11","comp61249_c1_seq1",0.952460049149018
"comp102066_c0_seq11","comp99343_c0_seq5",0.96111314048396
"comp102070_c0_seq1","comp33010_c0_seq1",0.954415163729485
"comp102070_c0_seq1","comp650183_c0_seq1",0.956419165992892
"comp102070_c0_seq1","comp784370_c0_seq1",0.960532222344183
"comp102070_c0_seq1","comp96867_c1_seq1",0.975382660888236
"comp102070_c0_seq1","comp98284_c1_seq2",0.952752461473685
"comp102070_c0_seq4","comp19674_c0_seq1",0.986685591480245
"comp102070_c0_seq4","comp29233_c0_seq1",0.962864694384553
"comp102070_c0_seq4","comp3797975_c0_seq1",0.967847184848181
"comp102070_c0_seq4","comp398932_c0_seq1",0.966380520572298
"comp102070_c0_seq4","comp53214_c0_seq2",0.952867568440828
"comp102070_c0_seq4","comp63165_c0_seq2",0.972823520951707
"comp102070_c0_seq4","comp90476_c0_seq7",0.951705043512741
"comp102070_c0_seq4","comp95480_c1_seq6",0.975790079867827
"comp102070_c0_seq4","comp96867_c1_seq1",0.96950737594586
"comp102073_c0_seq1","comp1399580_c0_seq1",0.957147100222033
